pollster,numeric_grade,candidate_name,party,pct,sample_size,population,start_date,end_date,recent_poll
Morning Consult,1.9,Donald Trump,REP,45,10013,Voters,2024-08-04,2024-08-06,Older
Morning Consult,1.9,Kamala Harris,DEM,47,4000,Voters,2024-08-03,2024-08-05,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-08-03,2024-08-05,Older
Morning Consult,1.9,Kamala Harris,DEM,49,10206,Voters,2024-08-03,2024-08-05,Older
Morning Consult,1.9,Donald Trump,REP,45,10206,Voters,2024-08-03,2024-08-05,Older
SurveyUSA,2.8,Kamala Harris,DEM,48,1510,Voters,2024-08-02,2024-08-05,Older
SurveyUSA,2.8,Donald Trump,REP,45,1510,Voters,2024-08-02,2024-08-05,Older
Morning Consult,1.9,Kamala Harris,DEM,48,11265,Voters,2024-08-02,2024-08-04,Older
Morning Consult,1.9,Donald Trump,REP,44,11265,Voters,2024-08-02,2024-08-04,Older
Morning Consult,1.9,Kamala Harris,DEM,49,9952,Voters,2024-08-02,2024-08-04,Older
Morning Consult,1.9,Donald Trump,REP,45,9952,Voters,2024-08-02,2024-08-04,Older
Marist,2.9,Kamala Harris,DEM,51,1513,Voters,2024-08-01,2024-08-04,Older
Marist,2.9,Donald Trump,REP,48,1513,Voters,2024-08-01,2024-08-04,Older
Marist,2.9,Kamala Harris,DEM,48,1513,Voters,2024-08-01,2024-08-04,Older
Marist,2.9,Donald Trump,REP,45,1513,Voters,2024-08-01,2024-08-04,Older
Hart/POS,2.6,Kamala Harris,DEM,46,1001,Voters,2024-07-31,2024-08-04,Older
Hart/POS,2.6,Donald Trump,REP,48,1001,Voters,2024-07-31,2024-08-04,Older
HarrisX,1.5,Kamala Harris,DEM,49,1011,Voters,2024-08-02,2024-08-03,Older
HarrisX,1.5,Donald Trump,REP,51,1011,Voters,2024-08-02,2024-08-03,Older
HarrisX,1.5,Kamala Harris,DEM,46,1011,Voters,2024-08-02,2024-08-03,Older
HarrisX,1.5,Donald Trump,REP,44,1011,Voters,2024-08-02,2024-08-03,Older
HarrisX,1.5,Kamala Harris,DEM,45,1011,Voters,2024-08-02,2024-08-03,Older
HarrisX,1.5,Donald Trump,REP,44,1011,Voters,2024-08-02,2024-08-03,Older
Morning Consult,1.9,Kamala Harris,DEM,47,4000,Voters,2024-08-01,2024-08-03,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-08-01,2024-08-03,Older
Morning Consult,1.9,Kamala Harris,DEM,48,9394,Voters,2024-08-01,2024-08-03,Older
Morning Consult,1.9,Donald Trump,REP,46,9394,Voters,2024-08-01,2024-08-03,Older
TIPP,1.8,Kamala Harris,DEM,46,1326,Voters,2024-07-31,2024-08-02,Older
TIPP,1.8,Donald Trump,REP,45,1326,Voters,2024-07-31,2024-08-02,Older
TIPP,1.8,Kamala Harris,DEM,44,1326,Voters,2024-07-31,2024-08-02,Older
TIPP,1.8,Donald Trump,REP,42,1326,Voters,2024-07-31,2024-08-02,Older
Morning Consult,1.9,Kamala Harris,DEM,47,4000,Voters,2024-07-31,2024-08-02,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-31,2024-08-02,Older
Morning Consult,1.9,Kamala Harris,DEM,48,9250,Voters,2024-07-31,2024-08-02,Older
Morning Consult,1.9,Donald Trump,REP,46,9250,Voters,2024-07-31,2024-08-02,Older
YouGov,3,Kamala Harris,DEM,50,3092,Voters,2024-07-30,2024-08-02,Older
YouGov,3,Donald Trump,REP,49,3092,Voters,2024-07-30,2024-08-02,Older
YouGov,3,Kamala Harris,DEM,49,3092,Voters,2024-07-30,2024-08-02,Older
YouGov,3,Donald Trump,REP,47,3092,Voters,2024-07-30,2024-08-02,Older
Morning Consult,1.9,Kamala Harris,DEM,46,4000,Voters,2024-07-30,2024-08-01,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-30,2024-08-01,Older
Morning Consult,1.9,Kamala Harris,DEM,48,9589,Voters,2024-07-30,2024-08-01,Older
Morning Consult,1.9,Donald Trump,REP,46,9589,Voters,2024-07-30,2024-08-01,Older
UMass Amherst/YouGov,2.4,Kamala Harris,DEM,46,1000,Voters,2024-07-29,2024-08-01,Older
UMass Amherst/YouGov,2.4,Donald Trump,REP,43,1000,Voters,2024-07-29,2024-08-01,Older
Marquette Law School,3,Kamala Harris,DEM,52,879,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Donald Trump,REP,48,879,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Kamala Harris,DEM,53,683,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Donald Trump,REP,47,683,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Kamala Harris,DEM,47,879,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Donald Trump,REP,41,879,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Kamala Harris,DEM,50,683,Voters,2024-07-24,2024-08-01,Older
Marquette Law School,3,Donald Trump,REP,42,683,Voters,2024-07-24,2024-08-01,Older
RMG Research,2.3,Kamala Harris,DEM,47,3000,Voters,2024-07-29,2024-07-31,Older
RMG Research,2.3,Donald Trump,REP,42,3000,Voters,2024-07-29,2024-07-31,Older
Morning Consult,1.9,Kamala Harris,DEM,46,4000,Voters,2024-07-29,2024-07-31,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-07-29,2024-07-31,Older
Morning Consult,1.9,Kamala Harris,DEM,48,9998,Voters,2024-07-29,2024-07-31,Older
Morning Consult,1.9,Donald Trump,REP,45,9998,Voters,2024-07-29,2024-07-31,Older
Morning Consult,1.9,Kamala Harris,DEM,46,4000,Voters,2024-07-28,2024-07-30,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-28,2024-07-30,Older
Morning Consult,1.9,Kamala Harris,DEM,48,10119,Voters,2024-07-28,2024-07-30,Older
Morning Consult,1.9,Donald Trump,REP,46,10119,Voters,2024-07-28,2024-07-30,Older
YouGov,3,Kamala Harris,DEM,46,1434,Voters,2024-07-27,2024-07-30,Older
YouGov,3,Donald Trump,REP,44,1434,Voters,2024-07-27,2024-07-30,Older
Civiqs,2.4,Kamala Harris,DEM,49,1123,Voters,2024-07-27,2024-07-30,Older
Civiqs,2.4,Donald Trump,REP,45,1123,Voters,2024-07-27,2024-07-30,Older
Redfield & Wilton Strategies,1.8,Kamala Harris,DEM,45,1750,Voters,2024-07-29,2024-07-29,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1750,Voters,2024-07-29,2024-07-29,Older
Morning Consult,1.9,Kamala Harris,DEM,46,4000,Voters,2024-07-27,2024-07-29,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-27,2024-07-29,Older
Morning Consult,1.9,Kamala Harris,DEM,48,10354,Voters,2024-07-27,2024-07-29,Older
Morning Consult,1.9,Donald Trump,REP,46,10354,Voters,2024-07-27,2024-07-29,Older
McLaughlin,0.5,Kamala Harris,DEM,45,1000,Voters,2024-07-23,2024-07-29,Older
McLaughlin,0.5,Donald Trump,REP,47,1000,Voters,2024-07-23,2024-07-29,Older
McLaughlin,0.5,Kamala Harris,DEM,41,1000,Voters,2024-07-23,2024-07-29,Older
McLaughlin,0.5,Donald Trump,REP,42,1000,Voters,2024-07-23,2024-07-29,Older
Morning Consult,1.9,Kamala Harris,DEM,47,11538,Voters,2024-07-26,2024-07-28,Older
Morning Consult,1.9,Donald Trump,REP,46,11538,Voters,2024-07-26,2024-07-28,Older
Morning Consult,1.9,Kamala Harris,DEM,48,10106,Voters,2024-07-26,2024-07-28,Older
Morning Consult,1.9,Donald Trump,REP,46,10106,Voters,2024-07-26,2024-07-28,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,48,2196,Voters,2024-07-26,2024-07-28,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,52,2196,Voters,2024-07-26,2024-07-28,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,44,2196,Voters,2024-07-26,2024-07-28,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,47,2196,Voters,2024-07-26,2024-07-28,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,43,2196,Voters,2024-07-26,2024-07-28,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,47,2196,Voters,2024-07-26,2024-07-28,Older
Ipsos,2.8,Kamala Harris,DEM,43,876,Voters,2024-07-26,2024-07-28,Older
Ipsos,2.8,Donald Trump,REP,42,876,Voters,2024-07-26,2024-07-28,Older
Leger,2,Kamala Harris,DEM,48,786,Voters,2024-07-26,2024-07-28,Older
Leger,2,Donald Trump,REP,41,786,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,49.4,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,50.6,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,49.5,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,50.5,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,46.2,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,47.2,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,47.2,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,47.9,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,44.8,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,45.6,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,45.8,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,46.4,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,43,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,43.8,3097,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Kamala Harris,DEM,44.2,2919,Voters,2024-07-26,2024-07-28,Older
Big Data Poll,1.1,Donald Trump,REP,44.7,2919,Voters,2024-07-26,2024-07-28,Older
Morning Consult,1.9,Kamala Harris,DEM,47,4000,Voters,2024-07-25,2024-07-27,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-25,2024-07-27,Older
Morning Consult,1.9,Kamala Harris,DEM,48,9986,Voters,2024-07-25,2024-07-27,Older
Morning Consult,1.9,Donald Trump,REP,46,9986,Voters,2024-07-25,2024-07-27,Older
Morning Consult,1.9,Kamala Harris,DEM,46,4000,Voters,2024-07-24,2024-07-26,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-24,2024-07-26,Older
Morning Consult,1.9,Kamala Harris,DEM,48,9918,Voters,2024-07-24,2024-07-26,Older
Morning Consult,1.9,Donald Trump,REP,46,9918,Voters,2024-07-24,2024-07-26,Older
Clarity,1.6,Kamala Harris,DEM,48,995,Voters,2024-07-22,2024-07-26,Older
Clarity,1.6,Donald Trump,REP,47,995,Voters,2024-07-22,2024-07-26,Older
Clarity,1.6,Kamala Harris,DEM,50,995,Voters,2024-07-22,2024-07-26,Older
Ipsos,2.8,Kamala Harris,DEM,38,1238,Adults,2024-07-24,2024-07-25,Older
Ipsos,2.8,Donald Trump,REP,38,1238,Adults,2024-07-24,2024-07-25,Older
AtlasIntel,2.7,Kamala Harris,DEM,48,1980,Voters,2024-07-23,2024-07-25,Older
AtlasIntel,2.7,Donald Trump,REP,50.1,1980,Voters,2024-07-23,2024-07-25,Older
AtlasIntel,2.7,Kamala Harris,DEM,46.1,1980,Voters,2024-07-23,2024-07-25,Older
AtlasIntel,2.7,Donald Trump,REP,47.7,1980,Voters,2024-07-23,2024-07-25,Older
Angus Reid,2,Kamala Harris,DEM,44,1743,Voters,2024-07-23,2024-07-25,Older
Angus Reid,2,Donald Trump,REP,42,1743,Voters,2024-07-23,2024-07-25,Older
Morning Consult,1.9,Kamala Harris,DEM,46,4000,Voters,2024-07-23,2024-07-25,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-23,2024-07-25,Older
Morning Consult,1.9,Kamala Harris,DEM,48,10054,Voters,2024-07-23,2024-07-25,Older
Morning Consult,1.9,Donald Trump,REP,46,10054,Voters,2024-07-23,2024-07-25,Older
HarrisX,1.5,Kamala Harris,DEM,49,3013,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Donald Trump,REP,51,3013,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Kamala Harris,DEM,49,2472,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Donald Trump,REP,51,2472,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Kamala Harris,DEM,44,3013,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Donald Trump,REP,45,3013,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Kamala Harris,DEM,45,2472,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Donald Trump,REP,47,2472,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Kamala Harris,DEM,44,3013,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Donald Trump,REP,44,3013,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Kamala Harris,DEM,45,2472,Voters,2024-07-22,2024-07-25,Older
HarrisX,1.5,Donald Trump,REP,46,2472,Voters,2024-07-22,2024-07-25,Older
McLaughlin,0.5,Donald Trump,REP,42.1,1700,Voters,2024-07-16,2024-07-25,Older
Big Village,1.2,Kamala Harris,DEM,37.6,2016,Adults,2024-07-22,2024-07-24,Older
Big Village,1.2,Donald Trump,REP,38.2,2016,Adults,2024-07-22,2024-07-24,Older
Big Village,1.2,Kamala Harris,DEM,40.5,1687,Voters,2024-07-22,2024-07-24,Older
Big Village,1.2,Donald Trump,REP,41.6,1687,Voters,2024-07-22,2024-07-24,Older
Big Village,1.2,Kamala Harris,DEM,42.7,1492,Voters,2024-07-22,2024-07-24,Older
Big Village,1.2,Donald Trump,REP,44.3,1492,Voters,2024-07-22,2024-07-24,Older
Morning Consult,1.9,Kamala Harris,DEM,46,11297,Voters,2024-07-22,2024-07-24,Older
Morning Consult,1.9,Donald Trump,REP,45,11297,Voters,2024-07-22,2024-07-24,Older
Morning Consult,1.9,Kamala Harris,DEM,47,9850,Voters,2024-07-22,2024-07-24,Older
Morning Consult,1.9,Donald Trump,REP,46,9850,Voters,2024-07-22,2024-07-24,Older
Change Research,1.4,Kamala Harris,DEM,46,2137,Voters,2024-07-22,2024-07-24,Older
Change Research,1.4,Donald Trump,REP,46,2137,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Kamala Harris,DEM,46,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Donald Trump,REP,48,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Kamala Harris,DEM,47,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Donald Trump,REP,48,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Kamala Harris,DEM,42,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Donald Trump,REP,42,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Kamala Harris,DEM,44,1142,Voters,2024-07-22,2024-07-24,Older
Siena/NYT,3,Donald Trump,REP,43,1142,Voters,2024-07-22,2024-07-24,Older
SurveyMonkey,2,Kamala Harris,DEM,38,5265,Adults,2024-07-22,2024-07-24,Older
SurveyMonkey,2,Donald Trump,REP,39,5265,Adults,2024-07-22,2024-07-24,Older
Ipsos,2.8,Kamala Harris,DEM,39,1241,Adults,2024-07-22,2024-07-23,Older
Ipsos,2.8,Donald Trump,REP,39,1241,Adults,2024-07-22,2024-07-23,Older
Ipsos,2.8,Kamala Harris,DEM,44,1018,Voters,2024-07-22,2024-07-23,Older
Ipsos,2.8,Donald Trump,REP,42,1018,Voters,2024-07-22,2024-07-23,Older
Ipsos,2.8,Kamala Harris,DEM,37,1241,Adults,2024-07-22,2024-07-23,Older
Ipsos,2.8,Donald Trump,REP,34,1241,Adults,2024-07-22,2024-07-23,Older
Ipsos,2.8,Kamala Harris,DEM,42,1018,Voters,2024-07-22,2024-07-23,Older
Ipsos,2.8,Donald Trump,REP,38,1018,Voters,2024-07-22,2024-07-23,Older
RMG Research,2.3,Kamala Harris,DEM,46,2000,Voters,2024-07-22,2024-07-23,Older
RMG Research,2.3,Donald Trump,REP,48,2000,Voters,2024-07-22,2024-07-23,Older
YouGov,3,Kamala Harris,DEM,44,1155,Voters,2024-07-22,2024-07-23,Older
YouGov,3,Donald Trump,REP,46,1155,Voters,2024-07-22,2024-07-23,Older
YouGov,3,Kamala Harris,DEM,41,1435,Voters,2024-07-21,2024-07-23,Older
YouGov,3,Donald Trump,REP,44,1435,Voters,2024-07-21,2024-07-23,Older
Marist,2.9,Kamala Harris,DEM,45,1117,Voters,2024-07-22,2024-07-22,Older
Marist,2.9,Donald Trump,REP,46,1117,Voters,2024-07-22,2024-07-22,Older
Marist,2.9,Kamala Harris,DEM,42,1117,Voters,2024-07-22,2024-07-22,Older
Marist,2.9,Donald Trump,REP,42,1117,Voters,2024-07-22,2024-07-22,Older
Morning Consult,1.9,Kamala Harris,DEM,45,4001,Voters,2024-07-21,2024-07-22,Older
Morning Consult,1.9,Donald Trump,REP,47,4001,Voters,2024-07-21,2024-07-22,Older
YouGov,3,Donald Trump,REP,43,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Donald Trump,REP,45,1115,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Kamala Harris,DEM,41,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Donald Trump,REP,43,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Kamala Harris,DEM,46,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Donald Trump,REP,46,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Donald Trump,REP,46,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Donald Trump,REP,46,1178,Voters,2024-07-19,2024-07-22,Older
YouGov,3,Donald Trump,REP,46,1178,Voters,2024-07-19,2024-07-22,Older
Echelon Insights,2.7,Kamala Harris,DEM,47,982,Voters,2024-07-19,2024-07-21,Older
Echelon Insights,2.7,Donald Trump,REP,49,982,Voters,2024-07-19,2024-07-21,Older
Echelon Insights,2.7,Donald Trump,REP,48,982,Voters,2024-07-19,2024-07-21,Older
Echelon Insights,2.7,Donald Trump,REP,43,982,Voters,2024-07-19,2024-07-21,Older
Echelon Insights,2.7,Donald Trump,REP,49,982,Voters,2024-07-19,2024-07-21,Older
Echelon Insights,2.7,Donald Trump,REP,48,982,Voters,2024-07-19,2024-07-21,Older
Echelon Insights,2.7,Donald Trump,REP,50,982,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,53,2753,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,54,2169,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,46,2753,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,49,2169,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,46,2753,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,48,2169,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Kamala Harris,DEM,47,2753,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,53,2753,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Kamala Harris,DEM,46,2169,Voters,2024-07-19,2024-07-21,Older
HarrisX,1.5,Donald Trump,REP,54,2169,Voters,2024-07-19,2024-07-21,Older
Quinnipiac,2.8,Donald Trump,REP,48,1257,Voters,2024-07-19,2024-07-21,Older
Quinnipiac,2.8,Donald Trump,REP,44,1257,Voters,2024-07-19,2024-07-21,Older
Quinnipiac,2.8,Kamala Harris,DEM,47,1257,Voters,2024-07-19,2024-07-21,Older
Quinnipiac,2.8,Donald Trump,REP,49,1257,Voters,2024-07-19,2024-07-21,Older
Quinnipiac,2.8,Kamala Harris,DEM,41,1257,Voters,2024-07-19,2024-07-21,Older
Quinnipiac,2.8,Donald Trump,REP,45,1257,Voters,2024-07-19,2024-07-21,Older
YouGov,3,Donald Trump,REP,52,2241,Voters,2024-07-16,2024-07-18,Older
YouGov,3,Kamala Harris,DEM,48,2240,Voters,2024-07-16,2024-07-18,Older
YouGov,3,Donald Trump,REP,51,2240,Voters,2024-07-16,2024-07-18,Older
Morning Consult,1.9,Donald Trump,REP,46,9414,Voters,2024-07-15,2024-07-17,Older
RMG Research,2.3,Donald Trump,REP,51,2725,Voters,2024-07-15,2024-07-17,Older
Ipsos,2.8,Donald Trump,REP,43,992,Voters,2024-07-15,2024-07-16,Older
Ipsos,2.8,Donald Trump,REP,39,1202,Adults,2024-07-15,2024-07-16,Older
Ipsos,2.8,Donald Trump,REP,36,1202,Adults,2024-07-15,2024-07-16,Older
Ipsos,2.8,Donald Trump,REP,40,992,Voters,2024-07-15,2024-07-16,Older
Ipsos,2.8,Kamala Harris,DEM,39,1202,Adults,2024-07-15,2024-07-16,Older
Ipsos,2.8,Donald Trump,REP,40,1202,Adults,2024-07-15,2024-07-16,Older
Ipsos,2.8,Kamala Harris,DEM,44,992,Voters,2024-07-15,2024-07-16,Older
Ipsos,2.8,Donald Trump,REP,44,992,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Donald Trump,REP,46.2,2000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Donald Trump,REP,43.8,2000,Voters,2024-07-15,2024-07-16,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-14,2024-07-16,Older
YouGov,3,Donald Trump,REP,43,1404,Voters,2024-07-13,2024-07-16,Older
YouGov,3,Kamala Harris,DEM,39,1404,Voters,2024-07-13,2024-07-16,Older
YouGov,3,Donald Trump,REP,44,1404,Voters,2024-07-13,2024-07-16,Older
Morning Consult,1.9,Donald Trump,REP,46,2045,Voters,2024-07-15,2024-07-15,Older
Morning Consult,1.9,Kamala Harris,DEM,45,2045,Voters,2024-07-15,2024-07-15,Older
Morning Consult,1.9,Donald Trump,REP,46,2045,Voters,2024-07-15,2024-07-15,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,2621,Voters,2024-07-15,2024-07-15,Older
HarrisX,1.5,Donald Trump,REP,51,1918,Voters,2024-07-13,2024-07-15,Older
HarrisX,1.5,Donald Trump,REP,44,1918,Voters,2024-07-13,2024-07-15,Older
HarrisX,1.5,Donald Trump,REP,43,1918,Voters,2024-07-13,2024-07-15,Older
HarrisX,1.5,Kamala Harris,DEM,48,1918,Voters,2024-07-13,2024-07-15,Older
HarrisX,1.5,Donald Trump,REP,52,1918,Voters,2024-07-13,2024-07-15,Older
Morning Consult,1.9,Donald Trump,REP,45,4000,Voters,2024-07-13,2024-07-15,Older
SurveyUSA,2.8,Donald Trump,REP,44,1098,Voters,2024-07-12,2024-07-15,Older
SurveyUSA,2.8,Kamala Harris,DEM,42,1098,Voters,2024-07-12,2024-07-15,Older
SurveyUSA,2.8,Donald Trump,REP,45,1098,Voters,2024-07-12,2024-07-15,Older
SurveyUSA,2.8,Donald Trump,REP,45,1098,Voters,2024-07-12,2024-07-15,Older
SurveyUSA,2.8,Donald Trump,REP,46,1098,Voters,2024-07-12,2024-07-15,Older
Morning Consult,1.9,Donald Trump,REP,44,11328,Voters,2024-07-12,2024-07-14,Older
Big Village,1.2,Donald Trump,REP,36,2019,Adults,2024-07-12,2024-07-14,Older
Big Village,1.2,Donald Trump,REP,38.5,1698,Voters,2024-07-12,2024-07-14,Older
Big Village,1.2,Donald Trump,REP,40.8,1499,Voters,2024-07-12,2024-07-14,Older
Big Village,1.2,Kamala Harris,DEM,29.9,2019,Adults,2024-07-12,2024-07-14,Older
Big Village,1.2,Donald Trump,REP,36.8,2019,Adults,2024-07-12,2024-07-14,Older
Big Village,1.2,Kamala Harris,DEM,34.1,1698,Voters,2024-07-12,2024-07-14,Older
Big Village,1.2,Donald Trump,REP,39.2,1698,Voters,2024-07-12,2024-07-14,Older
Big Village,1.2,Kamala Harris,DEM,37.3,1499,Voters,2024-07-12,2024-07-14,Older
Big Village,1.2,Donald Trump,REP,41.6,1499,Voters,2024-07-12,2024-07-14,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-07-11,2024-07-13,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-07-10,2024-07-12,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-07-09,2024-07-11,Older
Noble Predictive Insights,2.4,Donald Trump,REP,46,2295,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Donald Trump,REP,43,2295,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Kamala Harris,DEM,44,2295,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Donald Trump,REP,48,2295,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Donald Trump,REP,45,2535,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Donald Trump,REP,42,2535,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Kamala Harris,DEM,43,2535,Voters,2024-07-08,2024-07-11,Older
Noble Predictive Insights,2.4,Donald Trump,REP,47,2535,Voters,2024-07-08,2024-07-11,Older
Marist,2.9,Donald Trump,REP,48,1174,Voters,2024-07-09,2024-07-10,Older
Marist,2.9,Donald Trump,REP,43,1174,Voters,2024-07-09,2024-07-10,Older
Marist,2.9,Kamala Harris,DEM,50,1174,Voters,2024-07-09,2024-07-10,Older
Marist,2.9,Donald Trump,REP,49,1174,Voters,2024-07-09,2024-07-10,Older
Marist,2.9,Donald Trump,REP,49,1174,Voters,2024-07-09,2024-07-10,Older
Marist,2.9,Donald Trump,REP,48,1174,Voters,2024-07-09,2024-07-10,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2024-07-08,2024-07-10,Older
Beacon/Shaw,2.8,Donald Trump,REP,44,1210,Voters,2024-07-07,2024-07-10,Older
Beacon/Shaw,2.8,Donald Trump,REP,49,1210,Voters,2024-07-07,2024-07-10,Older
Beacon/Shaw,2.8,Kamala Harris,DEM,48,1210,Voters,2024-07-07,2024-07-10,Older
Beacon/Shaw,2.8,Donald Trump,REP,49,1210,Voters,2024-07-07,2024-07-10,Older
Beacon/Shaw,2.8,Donald Trump,REP,49,1210,Voters,2024-07-07,2024-07-10,Older
Beacon/Shaw,2.8,Donald Trump,REP,48,1210,Voters,2024-07-07,2024-07-10,Older
YouGov,3,Donald Trump,REP,43,1443,Voters,2024-07-07,2024-07-09,Older
YouGov,3,Kamala Harris,DEM,38,1443,Voters,2024-07-07,2024-07-09,Older
YouGov,3,Donald Trump,REP,42,1443,Voters,2024-07-07,2024-07-09,Older
Hart/POS,2.6,Donald Trump,REP,45,800,Voters,2024-07-07,2024-07-09,Older
Hart/POS,2.6,Donald Trump,REP,40,800,Voters,2024-07-07,2024-07-09,Older
Hart/POS,2.6,Kamala Harris,DEM,45,800,Voters,2024-07-07,2024-07-09,Older
Hart/POS,2.6,Donald Trump,REP,47,800,Voters,2024-07-07,2024-07-09,Older
